,Date,Tweets,Likes,Views,Hastags,Keywords,topics,Sentiment_score,Sentiment_label
164,2025-04-05T07:30:00.000Z,"#JunaidKhan & #KhushiKapoor’s #Loveyapa is now streaming on #JioHotstar! A fun take on AI, #socialmedia & love, this rom-com is winning more hearts online than in theatres. Watch now & share your views!

Tap the link for more news: https://arclantic.com/entertainment

#Bollywood #ARCLANTIC",0,0,"#JunaidKhan, #KhushiKapoor, #Loveyapa, #JioHotstar, #socialmedia, #Bollywood, #ARCLANTIC","['stream', 'fun', 'AI', 'romcom', 'win', 'hearts', 'theatres', 'Watch', 'Tap', 'link']",0,0.9201,Positive
165,2025-04-05T07:26:18.000Z,"Celebs arrive to pay their respects at #ManojKumar’s funeral in Vile Parle

#bollywood #celebs #trending #funeral #trendingnow #AmitabhBachchan #AbhishekBachchan #PremChopra #SalimKhan",0,0,"#ManojKumar, #bollywood, #celebs, #trending, #funeral, #trendingnow, #AmitabhBachchan, #AbhishekBachchan, #PremChopra, #SalimKhan","['Celebs', 'arrive', 'pay', 'respect', 'funeral', 'Vile', 'Parle']",10,-0.802,Negative
166,2025-04-05T07:22:14.000Z,"From biodegradable to recycled, sustainable packaging & printing is shaping the future.
Explore the innovations at Print Pack Sign Expo 2025 and be a part of the change.

#print #ecofriendly #Packaging #EXPO2025 #innovation #Kenya #BusinessGrowth #nairobi #Trending",0,0,"#print, #ecofriendly, #Packaging, #EXPO2025, #innovation, #Kenya, #BusinessGrowth, #nairobi, #Trending","['biodegradable', 'recycle', 'sustainable', 'package', 'print', 'shape', 'future', 'Explore', 'innovations', 'Print', 'Pack', 'Sign', 'Expo', '2025', 'part', 'change']",14,0.3818,Positive
167,2025-04-05T06:50:26.000Z,"save animals  save nature hyderabadbiodiversity
#Trending #TrendingNow #SaveHyderabadBioDiversity #SaveNature #saveanimals #savefuture",0,0,"#Trending, #TrendingNow, #SaveHyderabadBioDiversity, #SaveNature, #saveanimals, #savefuture","['save', 'animals', 'nature', 'hyderabadbiodiversity']",14,0.7506,Positive
168,2025-04-05T06:40:50.000Z,"Wishing the gorgeous 
@iamRashmika
 a very happy birthday 
.
.
.
#HappyBirthdayRashmikaMandanna #bollywood #trending #relatable #radiocityentertainment #RadioCity #RashmikaMandanna",0,0,"#HappyBirthdayRashmikaMandanna, #bollywood, #trending, #relatable, #radiocityentertainment, #RadioCity, #RashmikaMandanna","['Wishing', 'gorgeous', 'iamRashmika', 'happy', 'birthday']",-1,0.8718,Positive
169,2025-04-05T06:33:28.000Z,"#GraziaLifestyle Weekend Guide: Things You Can Do This Weekend

https://grazia.co.in/lifestyle/weekend-guide-things-you-can-do-this-weekend-13992.html…

#Lifestyle #WeekendGuide #Mood #Food #Trending #Experiences",0,0,"#GraziaLifestyle, #Lifestyle, #WeekendGuide, #Mood, #Food, #Trending, #Experiences","['Weekend', 'Guide', 'Things']",3,0.0,Neutral
170,2025-04-05T06:31:00.000Z,"The man india need ! 
Salute to your courage  

#Trending #viral #clean #CARE",0,0,"#Trending, #viral, #clean, #CARE","['man', 'need', 'Salute', 'courage']",-1,0.8442,Positive
171,2025-04-05T06:30:00.000Z,"BRB, riding the trend wave 
Dm us to keep your brand trending 

(Trend Wave, BRB, Digital Marketing, SEO, Social Media Strategy)

#ghibli #demure #pookie #socialdot #socialmedia #digitalmarketingagency  #digitalmarketing #contentmarketing #engagement #reach",0,0,"#ghibli, #demure, #pookie, #socialdot, #socialmedia, #digitalmarketingagency, #digitalmarketing, #contentmarketing, #engagement, #reach","['BRB', 'rid', 'wave', 'Dm', 'keep', 'Trend', 'Wave', 'Digital', 'Marketing', 'SEO', 'Social', 'Media', 'Strategy']",3,0.4767,Positive
172,2025-04-05T06:21:16.000Z,"‘Social Media Comments Allegedly Linked to Warren Buffett on Economic Policies Are False’, Says Berkshire Hathaway

https://latestly.com/world/social-media-comments-allegedly-linked-to-warren-buffett-on-economic-policies-are-false-says-berkshire-hathaway-6760036.html…

#SocialMedia #X #TikTok #Facebook #WarrenBuffett #BerkshireHathaway",0,0,"#SocialMedia, #X, #TikTok, #Facebook, #WarrenBuffett, #BerkshireHathaway","['Social', 'Media', 'Comments', 'Allegedly', 'Linked', 'Warren', 'Buffett', 'Economic', 'Policies', 'False', 'Says', 'Berkshire', 'Hathaway']",3,0.0,Neutral
173,2025-04-05T06:08:57.000Z,"Goals of Social Media
#socialmediamarketing  #DigitalMarketing #SocialMedia",0,0,"#socialmediamarketing, #DigitalMarketing, #SocialMedia","['Goals', 'Social', 'Media']",3,0.0,Neutral
174,2025-04-05T06:08:24.000Z,"Memories and more. 

#VinDiesel shares a throwback photo with #DeepikaPadukone from the sets of #xXxReturnofXanderCage.

#Trending",159,6700,"#VinDiesel, #DeepikaPadukone, #xXxReturnofXanderCage, #Trending","['Memories', 'throwback', 'set']",-1,0.3566,Positive
175,2025-04-05T05:48:38.000Z,"#AnanyaPanday shares stunning portraits, dressed as #DilreetGill from #KesariChapter2. 

#Trending",0,0,"#AnanyaPanday, #DilreetGill, #KesariChapter2, #Trending","['stun', 'portraits', 'dress']",1,0.5859,Positive
176,2025-04-05T05:46:08.000Z,"Dear 20s, where’s the manual?
Asking for every girl ever.

#late20s #adulting #trending #opinion",0,0,"#late20s, #adulting, #trending, #opinion","['Dear', '20', 'manual', 'Asking', 'every', 'ever']",-1,0.3818,Positive
177,2025-04-05T05:41:41.000Z,"**Automate Your Social Media Posts!**  

Use tools like Buffer or Hootsuite to schedule content in advance!   

Stay consistent and save time for strategy!   

#SocialMedia #MarketingHacks #ProductivityTips",0,0,"#SocialMedia, #MarketingHacks, #ProductivityTips","['Automate', 'Social', 'Media', 'Posts', 'Use', 'tool', 'like', 'Buffer', 'Hootsuite', 'schedule', 'advance', 'Stay', 'consistent', 'save', 'time']",3,0.6908,Positive
178,2025-04-05T05:36:22.000Z,"A man from #Murshidabad West Bengal has turned heads (and wheels!) by building a fully functional BED CAR! 

Yes, you read that right — this ultimate invention lets you sleep and drive.

#BedCar #BengalInnovation #viral #viralvideo #trending #calcuttatimes",0,0,"#Murshidabad, #BedCar, #BengalInnovation, #viral, #viralvideo, #trending, #calcuttatimes","['man', 'West', 'Bengal', 'turn', 'head', 'wheel', 'build', 'fully', 'functional', 'BED', 'CAR', 'Yes', 'right', 'ultimate', 'invention', 'sleep', 'drive']",2,0.4019,Positive
179,2025-04-05T05:35:47.000Z,"Congratulations are in order!

#Eminem’s daughter #HailieJade gives birth to a baby boy named Elliot Marshall McClintock. 

#Trending",0,0,"#Eminem, #HailieJade, #Trending","['Congratulations', 'order', 'daughter', 'give', 'birth', 'baby', 'boy', 'name', 'Elliot', 'Marshall', 'McClintock']",-1,0.5994,Positive
180,2025-04-05T05:35:21.000Z,"The Summer Footwear 

I protect your feet from the hot ground. What am I? 

 #bethliving #Zerowood #embracethenew #GuessMe #SummerFun #summercamp #RiddleMeThis #MindTeaser #RiddleFun #GuessMe #trending #trendingshorts",0,0,"#bethliving, #Zerowood, #embracethenew, #GuessMe, #SummerFun, #summercamp, #RiddleMeThis, #MindTeaser, #RiddleFun, #GuessMe, #trending, #trendingshorts","['Summer', 'Footwear', 'protect', 'feet', 'hot', 'grind']",-1,0.3818,Positive
181,2025-04-05T05:30:13.000Z,"Heard of the 'Switch-On Diet'?  It’s gone viral — but what’s it really about? 

Get the full scoop here: https://ow.ly/Ocz950VuxZw

 #ViralDiet #NutritionTips #DietTrends #DietaryAdvice #thipmedia #trending",0,0,"#ViralDiet, #NutritionTips, #DietTrends, #DietaryAdvice, #thipmedia, #trending","['Heard', 'SwitchOn', 'Diet', 'really', 'Get', 'full', 'scoop']",-1,0.2263,Positive
182,2025-04-05T05:25:21.000Z,"ERP Implementation Made Easy! 

#techclouderp #india #AllBusiness #BusinessManagement #SoftwareForAll #TechForBusiness #IntegratedSystems #BusinessSuccess #LargeEnterpriseSoftware #ModernBusiness #xpost #Chennai #Coimbatore #viralpost #hyderabad #socialmedia",0,0,"#techclouderp, #india, #AllBusiness, #BusinessManagement, #SoftwareForAll, #TechForBusiness, #IntegratedSystems, #BusinessSuccess, #LargeEnterpriseSoftware, #ModernBusiness, #xpost, #Chennai, #Coimbatore, #viralpost, #hyderabad, #socialmedia","['ERP', 'Implementation', 'Made', 'Easy']",8,0.4404,Positive
183,2025-04-05T05:20:49.000Z,"Who needs weekend plans when we’ve got this view on our feed 
@iamharishkalyan
 

#harish #harishkalyan #harishkalyanfans #harishkalyanforever #harishians #harishkalyanarmy #harishma #love #fanclub #trending #fans",0,0,"#harish, #harishkalyan, #harishkalyanfans, #harishkalyanforever, #harishians, #harishkalyanarmy, #harishma, #love, #fanclub, #trending, #fans","['need', 'weekend', 'plan', 'fee', 'iamharishkalyan']",-1,0.6369,Positive
184,2025-04-05T05:14:45.000Z,"Sitting like a boss, ruling like a heartthrob 
@iamharishkalyan
#harish #harishkalyan #harishkalyanfans #harishkalyanforever #harishians #harishkalyanarmy #harishma #love #fanclub #trending #fans",0,0,"#harish, #harishkalyan, #harishkalyanfans, #harishkalyanforever, #harishians, #harishkalyanarmy, #harishma, #love, #fanclub, #trending, #fans","['Sitting', 'like', 'boss', 'rule', 'heartthrob', 'iamharishkalyan']",-1,0.8481,Positive
185,2025-04-05T05:10:38.000Z,"Hii all, let's gain some followers together. 
Retweet and like

#follow #ifb #followers #Gain #TrendingNow #Trending #War2 #fosstotounel #Friendship #SaturdayVibes #love #LifeLessons #support #smallaccounts #IPL #Durgashtami #War2",5,65,"#follow, #ifb, #followers, #Gain, #TrendingNow, #Trending, #War2, #fosstotounel, #Friendship, #SaturdayVibes, #love, #LifeLessons, #support, #smallaccounts, #IPL, #Durgashtami, #War2","['Hii', 'gain', 'together', 'Retweet', 'like']",3,0.959,Positive
186,2025-04-05T05:03:25.000Z,"Missouri me modded truck  #live #gaming #trending #india #grimreaper9296... https://youtube.com/live/KqBv1P8EMwM?feature=shared… via 
@YouTube",0,0,"#live, #gaming, #trending, #india, #grimreaper9296","['Missouri', 'modded', 'truck', 'YouTube']",0,0.0,Neutral
187,2025-04-05T05:01:43.000Z,"Don’t let invoicing slow you down.

With our #BillingApplication, you can invoice in minutes & get paid faster.

Streamline your business today!

Download free app now: https://bit.ly/3HU2qf4

#Business #Efficiency #Free #App #Software #Technology #Invoice #Trending #Innovation",0,0,"#BillingApplication, #Business, #Efficiency, #Free, #App, #Software, #Technology, #Invoice, #Trending, #Innovation","['invoice', 'slow', 'invoice', 'minutes', 'pay', 'faster', 'Streamline', 'Download', 'free', 'app']",8,0.8934,Positive
188,2025-04-05T05:00:59.000Z,"Alekhya Chitti Pickles  Inka Close | Follow 
@Siddu_Facts
  #telugu #alekhyachittipickles #AlekyaChittiPickles #siddufacts #viral #Trending #Siddutelugufacts",0,0,"#telugu, #alekhyachittipickles, #AlekyaChittiPickles, #siddufacts, #viral, #Trending, #Siddutelugufacts","['Alekhya', 'Chitti', 'Pickles', 'Inka', 'Close', 'Follow', 'SidduFacts']",2,0.0,Neutral
189,2025-04-05T04:55:56.000Z,"""Style is a way to say who you are without having to speak."" #Trending #fashionstyle #emberloom",0,0,"#Trending, #fashionstyle, #emberloom","['Style', 'way', 'say', 'without', 'speak']",-1,0.0,Neutral
190,2025-04-05T04:52:57.000Z,"Coming soon. My new song.

#fbreels23 #fbreelsviral #fbreelsvideo #viralreels #trending #pankajparmar #choreographer #gujartisong #kaushikbharwadofficial #vadodara #vadodara #india #indialovescricket",0,0,"#fbreels23, #fbreelsviral, #fbreelsvideo, #viralreels, #trending, #pankajparmar, #choreographer, #gujartisong, #kaushikbharwadofficial, #vadodara, #vadodara, #india, #indialovescricket","['Coming', 'soon', 'song']",-1,0.0,Neutral
191,2025-04-05T04:47:54.000Z,The international matrimony service contacts us  9821672999 find your soulmate with us #marriage #wedding #shaadi #trending #rishte #vivah #theinternationalmatrimony,0,0,"#marriage, #wedding, #shaadi, #trending, #rishte, #vivah, #theinternationalmatrimony","['international', 'matrimony', 'service', 'contact', '9821672999', 'find', 'soulmate']",-1,0.5994,Positive
192,2025-04-05T04:47:25.000Z,"Some pairs are just meant to be - like your morning tea finding its forever friend, Toast!

#Breadliner #bakeryofindia #toast #chaitoast #morningtreat #morningbreakfast #suratbaker #breadlinersurat #trending #trendingreels #trendingvideo",0,0,"#Breadliner, #bakeryofindia, #toast, #chaitoast, #morningtreat, #morningbreakfast, #suratbaker, #breadlinersurat, #trending, #trendingreels, #trendingvideo","['pair', 'mean', 'like', 'morning', 'tea', 'find', 'forever', 'friend', 'Toast']",3,0.6908,Positive
193,2025-04-05T04:40:00.000Z,"When your reel goes viral, suddenly you're not just one person—you’re the whole creative team!  From social media manager to graphic designer, writer, content creator, and photographer—you're wearing ALL the hats!

#ViralReel #ContentCreatorLife #SocialMedia #DigitalMarketing",0,0,"#ViralReel, #ContentCreatorLife, #SocialMedia, #DigitalMarketing","['suddenly', 'youre', 'person', 'whole', 'creative', 'team', 'manager', 'graphic', 'designer', 'writer', 'creator', 'photographer', 'wear', 'hat']",1,0.4404,Positive
194,2025-04-05T04:33:22.000Z,"The US immigration process now involves examining social media and public online information to detect potential security risks, prevent unauthorized employment, and verify the authenticity of visa applications.

#USImmigration #Socialmedia #securityrisks #visa",0,0,"#USImmigration, #Socialmedia, #securityrisks, #visa","['US', 'immigration', 'process', 'involve', 'examine', 'public', 'information', 'detect', 'potential', 'security', 'risk', 'prevent', 'unauthorized', 'employment', 'verify', 'authenticity', 'visa', 'applications']",-1,0.1027,Positive
195,2025-04-05T04:30:44.000Z,One two ka four missing number  #neonschool #schoolbooks #education #trending #viralshort #shorts,0,0,"#neonschool, #schoolbooks, #education, #trending, #viralshort, #shorts","['One', 'two', 'ka', 'four', 'miss', 'number']",-1,-0.2263,Negative
196,2025-04-05T04:21:45.000Z,"Saturday mornings are for sipping coffee, dreaming big, and enjoying the calm before the week's storm begins again.
#GoodMorning #GoodMorningXFriends #Trending #LCDLFAllStars #GoodBadUgly #englot #AyeshaKhan #LaCasaDeLosFamososCol2 #cofee #BeautyInBlackNetflix",2,530,"#GoodMorning, #GoodMorningXFriends, #Trending, #LCDLFAllStars, #GoodBadUgly, #englot, #AyeshaKhan, #LaCasaDeLosFamososCol2, #cofee, #BeautyInBlackNetflix","['Saturday', 'mornings', 'sip', 'coffee', 'dream', 'big', 'enjoy', 'calm', 'weeks', 'storm', 'begin']",3,0.6908,Positive
197,2025-04-05T04:16:09.000Z,"Malaika’s latest look is proof that animal print isn’t just surviving the trend cycle—it’s thriving

#MalaikaArora #Trending",0,0,"#MalaikaArora, #Trending","['Malaika', 'proof', 'animal', 'print', 'survive', 'cycle', 'thrive']",14,-0.2235,Negative
198,2025-04-05T04:00:06.000Z,"Not sure what to #stream or hit the #theatres for? We’ve got you covered with the latest #film & #OTT reviews, celebrity picks, and everything that’s #trending in the world of #cinema. 
Hit save, share with your binge buddy & let us know what you’re watching this weekend!",0,0,"#stream, #theatres, #film, #OTT, #trending, #cinema","['sure', 'hit', 'cover', 'review', 'celebrity', 'pick', 'everything', 'world', 'Hit', 'save', 'binge', 'buddy', 'weekend']",0,0.5327,Positive
199,2025-04-05T03:57:07.000Z,"Anant Ambani's 140-km personal pilgrimage to Dwarkadhish Temple in Gujarat is a testament to devotion, resilience, and grace. TAKE A LOOK!

#AnantAmbani #Trending #DwarkadhishTemple #Gujarat | 
@anchoramitaw",0,0,"#AnantAmbani, #Trending, #DwarkadhishTemple, #Gujarat","['Anant', 'Ambanis', '140', 'km', 'personal', 'pilgrimage', 'Dwarkadhish', 'Temple', 'Gujarat', 'testament', 'devotion', 'resilience', 'grace', 'TAKE', 'LOOK', 'anchoramitaw']",13,0.7003,Positive
200,2025-04-05T03:53:11.000Z,"Remembering #DivyaBharti on her death anniversary. The actress tragically passed away at the age of 19 on April 5, 1993.

#Trending",154,5700,"#DivyaBharti, #Trending","['Remembering', 'death', 'anniversary', 'actress', 'tragically', 'pass', 'away', 'age', '19', 'April', '5', '1993']",10,-0.8225,Negative
201,2025-04-05T03:43:44.000Z,"Hu Ru Ru.. with friends #shorts #trending #viral #funny #comedy #lab... https://youtube.com/shorts/CC_QAW_vHhY?si=fq2iBa66BU9o9PXl… via 
@YouTube
Hey guys! Our shorts is live now. Don’t forget to watch, like, share and subscribe. 
Love,
R",0,0,"#shorts, #trending, #viral, #funny, #comedy, #lab","['Hu', 'Ru', 'friends', 'YouTube', 'Hey', 'short', 'forget', 'like', 'Love', 'R']",0,0.9522,Positive
202,2025-04-05T03:34:05.000Z,"Supreme Court Rejects Plea to Ban Social Media for Children Under 13, Calls It a “Policy Matter”

#SupremeCourt #socialmedia #Youth",0,0,"#SupremeCourt, #socialmedia, #Youth","['Supreme', 'Court', 'Rejects', 'Plea', 'Ban', 'Social', 'Media', 'Children', '13', 'Calls', 'Policy', 'Matter']",9,-0.4767,Negative
203,2025-04-05T03:33:14.000Z,"Kindly watch and follow e on #YouTube https://youtube.com/shorts/fPQLXOsij_A?si=VIqRGSULmXrC3ueF… 
@AngJanKranti
 @AnilYadavmedia1
 @BhagalpurIndex
 @BhagalpurJan
 @Kuundaan
 #trending #bhagalpur",0,0,"#YouTube, #trending, #bhagalpur","['Kindly', 'follow', 'e', 'AngJanKranti', 'AnilYadavmedia', '1', 'BhagalpurIndex', 'BhagalpurJan', 'Kuundaan']",-1,0.4939,Positive
